# Created on 2026-03-12 15:56:59.857791+01:00 (1773327419.857791 s)
# baldaquin version: 0.10.0
# Creator: Pendulum View
# Pin number, Time [s], Position [a. u.]
5, 8.414, 435
4, 8.440, 565
5, 8.465, 436
4, 0.026, 469
5, 0.052, 577
4, 0.077, 468
5, 0.102, 580
4, 0.127, 468
5, 0.153, 568
4, 0.179, 468
5, 0.203, 546
4, 0.229, 468
5, 0.254, 517
4, 0.280, 469
5, 0.305, 486
4, 0.330, 469
5, 0.356, 461
4, 0.381, 470
5, 0.406, 451
4, 0.431, 470
5, 0.457, 459
4, 0.483, 469
5, 0.507, 483
4, 0.533, 469
5, 0.558, 514
4, 0.584, 469
5, 0.609, 546
4, 0.634, 469
5, 0.660, 561
4, 0.685, 469
5, 0.710, 557
4, 0.736, 469
5, 0.761, 540
4, 0.787, 470
5, 0.811, 512
4, 0.837, 469
5, 0.863, 482
4, 0.888, 470
5, 0.913, 463
4, 0.938, 470
5, 0.964, 467
4, 0.990, 470
5, 1.014, 486
4, 1.040, 470
5, 1.065, 516
4, 1.091, 469
5, 1.116, 543
4, 1.141, 469
5, 1.167, 553
4, 1.192, 468
5, 1.218, 544
4, 1.242, 470
5, 1.268, 519
4, 1.294, 469
5, 1.319, 490
4, 1.344, 470
5, 1.369, 468
4, 1.395, 469
5, 1.421, 464
4, 1.445, 469
5, 1.471, 480
4, 1.496, 470
5, 1.522, 510
4, 1.547, 469
5, 1.572, 539
4, 1.598, 469
5, 1.623, 556
4, 1.648, 469
5, 1.674, 557
4, 1.699, 469
5, 1.725, 542
4, 1.749, 469
5, 1.775, 519
4, 1.801, 469
5, 1.826, 494
4, 1.851, 470
5, 1.876, 476
4, 1.902, 470
5, 1.928, 474
4, 1.952, 469
5, 1.978, 488
4, 2.003, 470
5, 2.029, 514
4, 2.054, 470
5, 2.079, 545
4, 2.105, 469
5, 2.130, 565
4, 2.155, 470
5, 2.180, 567
4, 2.206, 470
5, 2.232, 552
4, 2.256, 470
5, 2.282, 524
4, 2.307, 470
5, 2.333, 496
4, 2.358, 471
5, 2.383, 477
4, 2.409, 470
5, 2.434, 479
4, 2.459, 470
5, 2.485, 497
4, 2.510, 470
5, 2.536, 525
4, 2.560, 470
5, 2.586, 550
4, 2.612, 469
5, 2.637, 562
4, 2.662, 469
5, 2.687, 555
4, 2.713, 469
5, 2.739, 536
4, 2.763, 469
5, 2.789, 509
4, 2.814, 470
5, 2.840, 489
4, 2.865, 469
5, 2.890, 484
4, 2.916, 469
5, 2.941, 494
4, 2.966, 470
5, 2.991, 518
4, 3.017, 470
5, 3.043, 542
4, 3.067, 469
5, 3.093, 555
4, 3.118, 469
5, 3.144, 550
4, 3.169, 470
5, 3.194, 532
4, 3.220, 470
5, 3.245, 509
4, 3.270, 470
5, 3.296, 504
4, 3.321, 470
5, 3.347, 517
4, 3.371, 470
5, 3.397, 526
4, 3.423, 471
5, 3.448, 515
4, 3.473, 470
5, 3.498, 505
4, 3.524, 470
5, 3.550, 507
4, 3.574, 470
5, 3.600, 523
4, 3.625, 469
5, 3.651, 525
4, 3.676, 470
5, 3.701, 512
4, 3.727, 469
5, 3.752, 510
4, 3.777, 469
5, 3.802, 521
4, 3.828, 469
5, 3.854, 524
4, 3.878, 469
5, 3.904, 511
4, 3.929, 469
5, 3.955, 508
4, 3.980, 469
5, 4.005, 520
4, 4.031, 468
5, 4.056, 524
4, 4.081, 468
5, 4.107, 513
4, 4.132, 468
5, 4.158, 507
4, 4.182, 469
5, 4.208, 516
4, 4.234, 468
5, 4.259, 521
4, 4.284, 468
5, 4.309, 514
4, 4.335, 468
5, 4.361, 503
4, 4.385, 469
5, 4.411, 515
4, 4.436, 469
5, 4.462, 528
4, 4.487, 469
5, 4.512, 522
4, 4.538, 469
5, 4.563, 506
4, 4.588, 470
5, 4.614, 500
4, 4.639, 470
5, 4.665, 518
4, 4.689, 470
5, 4.715, 532
4, 4.740, 470
5, 4.766, 521
4, 4.791, 470
5, 4.816, 505
4, 4.842, 470
5, 4.867, 507
4, 4.893, 470
5, 4.918, 517
4, 4.943, 470
5, 4.969, 527
4, 4.994, 470
5, 5.019, 516
4, 5.045, 469
5, 5.070, 504
4, 5.096, 469
5, 5.120, 510
4, 5.146, 469
5, 5.172, 528
4, 5.197, 469
5, 5.222, 529
4, 5.247, 469
5, 5.273, 517
4, 5.299, 468
5, 5.323, 506
4, 5.349, 469
5, 5.374, 515
4, 5.400, 469
5, 5.425, 530
4, 5.450, 469
5, 5.476, 530
4, 5.501, 469
5, 5.526, 511
4, 5.551, 469
5, 5.577, 502
4, 5.603, 469
5, 5.627, 517
4, 5.653, 469
5, 5.678, 533
4, 5.704, 469
5, 5.729, 529
4, 5.754, 469
5, 5.780, 513
4, 5.805, 470
5, 5.830, 505
4, 5.856, 470
5, 5.881, 519
4, 5.907, 470
5, 5.931, 533
4, 5.957, 471
5, 5.983, 526
4, 6.008, 470
5, 6.033, 514
4, 6.058, 470
5, 6.084, 516
4, 6.110, 470
5, 6.134, 526
4, 6.160, 471
5, 6.185, 535
4, 6.211, 470
5, 6.236, 528
4, 6.261, 470
5, 6.287, 518
4, 6.312, 470
5, 6.337, 512
4, 6.362, 469
5, 6.388, 523
4, 6.414, 469
5, 6.438, 551
4, 6.464, 469
5, 6.489, 584
4, 6.515, 469
5, 6.540, 607
4, 6.565, 469
5, 6.591, 615
4, 6.616, 470
5, 6.641, 617
4, 6.667, 471
5, 6.692, 608
4, 6.718, 471
5, 6.742, 598
4, 6.768, 472
5, 6.794, 587
4, 6.819, 473
5, 6.844, 574
4, 6.869, 474
5, 6.895, 567
4, 6.921, 475
5, 6.945, 578
4, 6.971, 476
5, 6.996, 585
4, 7.022, 476
5, 7.047, 581
4, 7.072, 476
5, 7.098, 571
4, 7.123, 475
5, 7.148, 576
4, 7.174, 476
5, 7.199, 585
4, 7.225, 476
5, 7.249, 577
4, 7.275, 475
5, 7.300, 569
4, 7.326, 474
5, 7.351, 574
4, 7.376, 473
5, 7.402, 577
4, 7.427, 472
5, 7.452, 571
4, 7.478, 471
5, 7.503, 566
4, 7.529, 470
5, 7.553, 569
4, 7.579, 470
5, 7.605, 572
4, 7.630, 469
5, 7.655, 582
4, 7.680, 469
5, 7.706, 585
4, 7.732, 469
5, 7.756, 579
4, 7.782, 468
5, 7.807, 570
4, 7.833, 468
5, 7.858, 573
4, 7.883, 469
5, 7.909, 582
4, 7.934, 470
5, 7.960, 592
4, 7.985, 470
5, 8.010, 603
4, 8.036, 471
5, 8.061, 608
4, 8.086, 472
5, 8.111, 612
4, 8.137, 473
5, 8.163, 614
4, 8.187, 474
5, 8.213, 614
4, 8.238, 475
5, 8.264, 615
4, 8.289, 476
5, 8.314, 615
4, 8.340, 477
5, 8.365, 616
4, 8.390, 477
5, 8.416, 614
4, 8.441, 478
5, 8.467, 612
4, 8.491, 478
5, 8.517, 615
4, 8.543, 478
5, 8.568, 615
4, 8.593, 478
5, 8.618, 617
4, 8.644, 477
5, 8.670, 617
4, 8.694, 476
5, 8.720, 618
4, 8.745, 476
5, 8.771, 616
4, 8.796, 473
5, 8.821, 617
4, 8.847, 473
5, 8.872, 616
4, 8.897, 472
5, 8.922, 617
4, 8.948, 471
5, 8.974, 615
4, 8.998, 471
5, 9.024, 616
4, 9.049, 469
5, 9.075, 616
4, 9.100, 469
5, 9.125, 617
4, 9.151, 470
5, 9.176, 617
4, 9.201, 470
5, 9.227, 616
4, 9.252, 471
5, 9.278, 615
4, 9.302, 471
5, 9.328, 617
4, 9.354, 471
5, 9.379, 616
4, 9.404, 472
5, 9.429, 617
4, 9.455, 473
5, 9.481, 613
4, 9.505, 473
5, 9.531, 602
4, 9.556, 474
5, 9.582, 584
4, 9.607, 475
5, 9.632, 567
4, 9.658, 476
5, 9.683, 550
4, 9.708, 476
5, 9.734, 535
4, 9.759, 476
5, 9.785, 520
4, 9.809, 475
5, 9.835, 512
4, 9.860, 475
5, 9.886, 504
4, 9.911, 474
5, 9.936, 501
4, 9.962, 473
5, 9.987, 501
4, 10.012, 471
5, 10.038, 503
4, 10.063, 469
5, 10.089, 506
4, 10.113, 467
5, 10.139, 507
4, 10.165, 466
5, 10.190, 508
4, 10.215, 464
5, 10.240, 506
4, 10.266, 463
5, 10.292, 505
4, 10.316, 461
5, 10.342, 504
4, 10.367, 462
5, 10.393, 505
4, 10.418, 461
5, 10.443, 507
4, 10.469, 461
5, 10.494, 510
4, 10.519, 462
5, 10.545, 509
4, 10.570, 463
5, 10.596, 511
4, 10.620, 464
5, 10.646, 509
4, 10.671, 466
5, 10.697, 509
4, 10.722, 468
5, 10.747, 509
4, 10.773, 468
5, 10.798, 509
4, 10.823, 470
5, 10.849, 509
4, 10.874, 472
5, 10.900, 509
4, 10.924, 473
5, 10.950, 508
4, 10.976, 474
5, 11.001, 509
4, 11.026, 474
5, 11.051, 508
4, 11.077, 476
5, 11.103, 508
4, 11.127, 476
5, 11.153, 508
4, 11.178, 475
5, 11.204, 511
4, 11.229, 474
5, 11.254, 512
4, 11.280, 474
5, 11.305, 515
4, 11.330, 472
5, 11.356, 519
4, 11.381, 471
5, 11.407, 523
4, 11.431, 469
5, 11.457, 526
4, 11.482, 467
5, 11.508, 529
4, 11.533, 466
5, 11.558, 536
4, 11.584, 465
5, 11.609, 539
4, 11.634, 464
5, 11.660, 545
4, 11.685, 463
5, 11.711, 550
4, 11.735, 463
5, 11.761, 555
4, 11.787, 464
5, 11.812, 560
4, 11.837, 464
5, 11.862, 567
4, 11.888, 465
5, 11.914, 571
4, 11.938, 466
5, 11.964, 577
4, 11.989, 468
5, 12.015, 582
4, 12.040, 469
5, 12.065, 588
4, 12.091, 471
5, 12.116, 590
4, 12.141, 473
5, 12.167, 591
4, 12.192, 475
5, 12.218, 592
4, 12.242, 477
5, 12.268, 592
4, 12.294, 478
5, 12.319, 593
4, 12.344, 479
5, 12.369, 589
4, 12.395, 480
5, 12.420, 582
4, 12.445, 480
5, 12.471, 575
4, 12.496, 480
5, 12.522, 564
4, 12.546, 479
5, 12.572, 556
4, 12.598, 478
5, 12.623, 549
4, 12.648, 477
5, 12.673, 544
4, 12.699, 475
5, 12.725, 543
4, 12.749, 473
5, 12.775, 544
4, 12.800, 471
5, 12.826, 549
4, 12.851, 468
5, 12.876, 560
4, 12.902, 466
5, 12.927, 572
4, 12.952, 464
5, 12.978, 584
4, 13.003, 463
5, 13.029, 589
4, 13.053, 463
5, 13.079, 593
4, 13.105, 462
5, 13.130, 594
4, 13.155, 462
5, 13.180, 594
4, 13.206, 463
5, 13.231, 596
4, 13.256, 464
5, 13.282, 597
4, 13.307, 466
5, 13.333, 597
4, 13.357, 468
5, 13.383, 595
4, 13.409, 470
5, 13.434, 590
4, 13.459, 473
5, 13.484, 579
4, 13.510, 475
5, 13.536, 571
4, 13.560, 478
5, 13.586, 560
4, 13.611, 479
5, 13.637, 552
4, 13.662, 481
5, 13.687, 547
4, 13.713, 481
5, 13.738, 547
4, 13.763, 481
5, 13.789, 546
4, 13.814, 481
5, 13.840, 545
4, 13.864, 481
5, 13.890, 544
4, 13.916, 479
5, 13.941, 543
4, 13.966, 476
5, 13.991, 540
4, 14.017, 474
5, 14.042, 539
4, 14.067, 472
5, 14.093, 537
4, 14.118, 470
5, 14.144, 535
4, 14.168, 466
5, 14.194, 535
4, 14.220, 465
5, 14.245, 533
4, 14.270, 462
5, 14.295, 531
4, 14.321, 460
5, 14.347, 530
4, 14.371, 459
5, 14.397, 530
4, 14.422, 458
5, 14.448, 527
4, 14.473, 458
5, 14.498, 525
4, 14.524, 459
5, 14.549, 524
4, 14.574, 459
5, 14.600, 524
4, 14.625, 461
5, 14.651, 522
4, 14.675, 463
5, 14.701, 521
4, 14.727, 466
5, 14.752, 518
4, 14.777, 467
5, 14.802, 518
4, 14.828, 471
5, 14.854, 516
4, 14.878, 472
5, 14.904, 513
4, 14.929, 474
5, 14.955, 512
4, 14.979, 476
5, 15.005, 511
4, 15.031, 478
5, 15.056, 510
4, 15.081, 478
5, 15.106, 510
4, 15.132, 479
5, 15.158, 511
4, 15.182, 479
5, 15.208, 508
4, 15.233, 478
5, 15.259, 508
4, 15.284, 476
5, 15.309, 508
4, 15.335, 475
5, 15.360, 507
4, 15.385, 472
5, 15.411, 509
4, 15.436, 470
5, 15.462, 509
4, 15.486, 468
5, 15.512, 508
4, 15.538, 465
5, 15.563, 509
4, 15.588, 463
5, 15.613, 508
4, 15.639, 462
5, 15.665, 509
4, 15.689, 460
5, 15.715, 509
4, 15.740, 459
5, 15.766, 510
4, 15.790, 458
5, 15.816, 511
4, 15.842, 458
5, 15.867, 510
4, 15.892, 459
5, 15.917, 511
4, 15.943, 460
5, 15.969, 515
4, 15.993, 462
5, 16.019, 524
4, 16.044, 463
5, 16.070, 541
4, 16.095, 465
5, 16.120, 559
4, 16.146, 468
5, 16.171, 580
4, 16.196, 470
5, 16.222, 593
4, 16.247, 473
5, 16.273, 604
4, 16.297, 475
5, 16.323, 612
4, 16.349, 478
5, 16.374, 615
4, 16.399, 480
5, 16.424, 613
4, 16.450, 481
5, 16.476, 605
4, 16.500, 483
5, 16.526, 599
4, 16.551, 483
5, 16.577, 589
4, 16.601, 485
5, 16.627, 576
4, 16.653, 483
5, 16.678, 562
4, 16.703, 482
5, 16.728, 549
4, 16.754, 480
5, 16.780, 537
4, 16.804, 478
5, 16.830, 525
4, 16.855, 476
5, 16.881, 516
4, 16.906, 472
5, 16.931, 507
4, 16.957, 468
5, 16.982, 501
4, 17.007, 465
5, 17.033, 498
4, 17.058, 462
5, 17.084, 499
4, 17.108, 459
5, 17.134, 498
4, 17.160, 456
5, 17.185, 499
4, 17.210, 454
5, 17.235, 500
4, 17.261, 454
5, 17.287, 504
4, 17.311, 453
5, 17.337, 506
4, 17.362, 453
5, 17.388, 508
4, 17.412, 454
5, 17.438, 509
4, 17.464, 457
5, 17.489, 506
4, 17.515, 459
5, 17.539, 507
4, 17.565, 463
5, 17.591, 512
4, 17.616, 466
5, 17.641, 521
4, 17.666, 469
5, 17.692, 531
4, 17.718, 473
5, 17.742, 542
4, 17.768, 476
5, 17.793, 550
4, 17.819, 478
5, 17.844, 557
4, 17.869, 481
5, 17.895, 562
4, 17.920, 483
5, 17.945, 565
4, 17.971, 484
5, 17.996, 567
4, 18.022, 485
5, 18.046, 568
4, 18.072, 485
5, 18.098, 568
4, 18.123, 484
5, 18.148, 568
4, 18.173, 482
5, 18.199, 570
4, 18.225, 480
5, 18.249, 571
4, 18.275, 477
5, 18.300, 574
4, 18.326, 474
5, 18.350, 575
4, 18.376, 471
5, 18.402, 578
4, 18.427, 468
5, 18.452, 579
4, 18.477, 465
5, 18.503, 580
4, 18.529, 462
5, 18.553, 580
4, 18.579, 460
5, 18.604, 579
4, 18.630, 459
5, 18.655, 577
4, 18.680, 457
5, 18.706, 578
4, 18.731, 458
5, 18.756, 577
4, 18.782, 458
5, 18.807, 577
4, 18.833, 459
5, 18.857, 575
4, 18.883, 462
5, 18.909, 575
4, 18.934, 464
5, 18.959, 571
4, 18.984, 467
5, 19.010, 559
4, 19.036, 470
5, 19.060, 544
4, 19.086, 472
5, 19.111, 538
4, 19.137, 475
5, 19.161, 552
4, 19.187, 477
5, 19.213, 570
4, 19.238, 479
5, 19.263, 579
4, 19.288, 481
5, 19.314, 573
4, 19.340, 482
5, 19.364, 566
4, 19.390, 483
5, 19.415, 564
4, 19.441, 483
5, 19.466, 562
4, 19.491, 482
5, 19.517, 566
4, 19.542, 480
5, 19.567, 564
4, 19.593, 478
5, 19.618, 568
4, 19.644, 476
5, 19.668, 568
4, 19.694, 474
5, 19.720, 570
4, 19.745, 471
5, 19.770, 572
4, 19.795, 468
5, 19.821, 571
4, 19.847, 465
5, 19.871, 570
4, 19.897, 464
5, 19.922, 567
4, 19.948, 462
5, 19.972, 568
4, 19.998, 460
5, 20.024, 568
4, 20.049, 460
5, 20.074, 569
4, 20.099, 460
5, 20.125, 568
4, 20.151, 460
5, 20.175, 569
4, 20.201, 461
5, 20.226, 566
4, 20.252, 463
5, 20.277, 566
4, 20.302, 465
5, 20.328, 565
4, 20.353, 467
5, 20.378, 564
4, 20.404, 470
5, 20.429, 566
4, 20.455, 471
5, 20.480, 565
4, 20.505, 475
5, 20.531, 565
4, 20.556, 477
5, 20.582, 565
4, 20.606, 479
5, 20.632, 564
4, 20.658, 480
5, 20.683, 563
4, 20.708, 481
5, 20.733, 563
4, 20.759, 481
5, 20.785, 563
4, 20.809, 481
5, 20.835, 563
4, 20.860, 480
5, 20.886, 563
4, 20.910, 479
5, 20.936, 562
4, 20.962, 477
5, 20.987, 561
4, 21.012, 475
5, 21.037, 559
4, 21.063, 472
5, 21.089, 556
4, 21.113, 470
5, 21.139, 552
4, 21.164, 467
5, 21.190, 547
4, 21.215, 464
5, 21.240, 542
4, 21.266, 464
5, 21.291, 537
4, 21.316, 461
5, 21.342, 533
4, 21.367, 460
5, 21.393, 529
4, 21.417, 459
5, 21.443, 525
4, 21.469, 459
5, 21.494, 522
4, 21.519, 459
5, 21.544, 519
4, 21.570, 460
5, 21.596, 517
4, 21.620, 461
5, 21.646, 516
4, 21.671, 462
5, 21.697, 517
4, 21.721, 465
5, 21.747, 517
4, 21.773, 466
5, 21.798, 519
4, 21.823, 469
5, 21.848, 522
4, 21.874, 470
5, 21.900, 526
4, 21.924, 472
5, 21.950, 530
4, 21.975, 475
5, 22.001, 534
4, 22.026, 476
5, 22.051, 539
4, 22.077, 477
5, 22.102, 543
4, 22.127, 478
5, 22.153, 547
4, 22.178, 478
5, 22.204, 550
4, 22.228, 478
5, 22.254, 552
4, 22.280, 477
5, 22.305, 554
4, 22.330, 476
5, 22.355, 555
4, 22.381, 474
5, 22.407, 554
4, 22.431, 473
5, 22.457, 552
4, 22.482, 471
5, 22.508, 551
4, 22.532, 470
5, 22.558, 547
4, 22.584, 468
5, 22.609, 544
4, 22.634, 466
5, 22.659, 540
4, 22.685, 465
5, 22.711, 535
4, 22.735, 463
5, 22.761, 531
4, 22.786, 462
5, 22.812, 526
4, 22.837, 462
5, 22.862, 523
4, 22.888, 462
5, 22.913, 520
4, 22.938, 461
5, 22.964, 518
4, 22.989, 462
5, 23.015, 517
4, 23.039, 463
5, 23.065, 517
4, 23.091, 464
5, 23.116, 517
4, 23.141, 466
5, 23.166, 519
4, 23.192, 466
5, 23.218, 522
4, 23.242, 468
5, 23.268, 525
4, 23.293, 469
5, 23.319, 529
4, 23.343, 471
5, 23.369, 533
4, 23.395, 473
5, 23.420, 537
4, 23.445, 474
5, 23.470, 541
4, 23.496, 474
5, 23.522, 546
4, 23.546, 475
5, 23.572, 549
4, 23.597, 475
5, 23.623, 551
4, 23.648, 475
5, 23.673, 553
4, 23.699, 475
5, 23.724, 554
4, 23.750, 474
5, 23.775, 554
4, 23.800, 474
5, 23.826, 552
4, 23.851, 472
5, 23.876, 551
4, 23.902, 472
5, 23.927, 548
4, 23.953, 470
5, 23.977, 544
4, 24.003, 469
5, 24.029, 540
4, 24.054, 468
5, 24.079, 537
4, 24.104, 467
5, 24.130, 532
4, 24.156, 465
5, 24.180, 527
4, 24.206, 465
5, 24.231, 524
4, 24.257, 464
5, 24.281, 521
4, 24.307, 464
5, 24.333, 519
4, 24.358, 463
5, 24.383, 518
4, 24.408, 464
5, 24.434, 517
4, 24.460, 463
5, 24.484, 517
4, 24.510, 465
5, 24.535, 519
4, 24.561, 465
5, 24.586, 521
4, 24.611, 466
5, 24.637, 525
4, 24.662, 467
5, 24.687, 528
4, 24.713, 468
5, 24.738, 532
4, 24.764, 469
5, 24.788, 536
4, 24.814, 471
5, 24.840, 541
4, 24.865, 471
5, 24.890, 544
4, 24.915, 471
5, 24.941, 547
4, 24.967, 472
5, 24.991, 550
4, 25.017, 473
5, 25.042, 552
4, 25.068, 473
5, 25.092, 554
4, 25.118, 473
5, 25.144, 554
4, 25.169, 473
5, 25.194, 553
4, 25.219, 473
5, 25.245, 551
4, 25.271, 472
5, 25.295, 549
4, 25.321, 472
5, 25.346, 545
4, 25.372, 471
5, 25.397, 542
4, 25.422, 470
5, 25.448, 539
4, 25.473, 470
5, 25.498, 534
4, 25.524, 468
5, 25.549, 530
4, 25.575, 468
5, 25.599, 526
4, 25.625, 467
5, 25.651, 523
4, 25.676, 465
5, 25.701, 520
4, 25.726, 465
5, 25.752, 519
4, 25.778, 465
5, 25.802, 518
4, 25.828, 465
5, 25.853, 518
4, 25.879, 465
5, 25.903, 520
4, 25.929, 465
5, 25.955, 521
4, 25.980, 465
5, 26.005, 523
4, 26.030, 465
5, 26.056, 527
4, 26.082, 466
5, 26.106, 530
4, 26.132, 467
5, 26.157, 535
4, 26.183, 468
5, 26.208, 538
4, 26.233, 469
5, 26.259, 543
4, 26.284, 470
5, 26.309, 546
4, 26.335, 470
5, 26.360, 549
4, 26.386, 472
5, 26.410, 550
4, 26.436, 473
5, 26.462, 552
4, 26.487, 473
5, 26.512, 553
4, 26.537, 473
5, 26.563, 552
4, 26.589, 473
5, 26.613, 551
4, 26.639, 473
5, 26.664, 549
4, 26.690, 473
5, 26.714, 546
4, 26.740, 473
5, 26.766, 543
4, 26.791, 472
5, 26.817, 538
4, 26.841, 471
5, 26.867, 535
4, 26.893, 471
5, 26.918, 532
4, 26.943, 469
5, 26.968, 527
4, 26.994, 469
5, 27.020, 524
4, 27.044, 467
5, 27.070, 522
4, 27.095, 467
5, 27.121, 521
4, 27.146, 466
5, 27.171, 521
4, 27.197, 465
5, 27.222, 521
4, 27.247, 465
5, 27.273, 524
4, 27.298, 463
5, 27.324, 527
4, 27.348, 463
5, 27.374, 530
4, 27.400, 464
5, 27.425, 532
4, 27.450, 464
5, 27.475, 533
4, 27.501, 465
5, 27.527, 533
4, 27.551, 467
5, 27.577, 532
4, 27.602, 466
5, 27.628, 531
4, 27.652, 468
5, 27.678, 532
4, 27.704, 468
5, 27.729, 533
4, 27.754, 470
5, 27.779, 533
4, 27.805, 471
5, 27.831, 534
4, 27.855, 472
5, 27.881, 534
4, 27.906, 472
5, 27.932, 535
4, 27.957, 474
5, 27.982, 534
4, 28.008, 477
5, 28.033, 534
4, 28.058, 477
5, 28.084, 536
4, 28.109, 480
5, 28.135, 535
4, 28.159, 485
5, 28.185, 533
4, 28.211, 491
5, 28.236, 533
4, 28.261, 498
5, 28.286, 532
4, 28.312, 499
5, 28.338, 531
4, 28.362, 500
5, 28.388, 531
4, 28.413, 499
5, 28.439, 529
4, 28.463, 497
5, 28.489, 530
4, 28.515, 496
5, 28.540, 531
4, 28.565, 496
5, 28.590, 530
4, 28.616, 496
5, 28.642, 529
4, 28.666, 496
5, 28.692, 528
4, 28.717, 497
5, 28.743, 528
4, 28.768, 498
5, 28.793, 527
4, 28.819, 499
5, 28.844, 528
4, 28.869, 501
5, 28.895, 528
4, 28.920, 501
5, 28.946, 527
4, 28.970, 503
5, 28.996, 526
4, 29.022, 502
5, 29.047, 526
4, 29.072, 502
5, 29.097, 526
4, 29.123, 501
5, 29.149, 526
4, 29.173, 503
5, 29.199, 526
4, 29.224, 503
5, 29.250, 526
4, 29.274, 503
5, 29.300, 525
4, 29.326, 503
5, 29.351, 525
4, 29.376, 505
5, 29.401, 524
4, 29.427, 505
5, 29.453, 524
4, 29.477, 505
5, 29.503, 524
4, 29.528, 505
5, 29.554, 524
4, 29.579, 505
5, 29.604, 525
4, 29.630, 506
5, 29.655, 524
4, 29.680, 504
5, 29.706, 524
4, 29.731, 505
5, 29.757, 524
4, 29.781, 504
5, 29.807, 525
4, 29.833, 505
5, 29.858, 525
4, 29.883, 504
5, 29.908, 526
4, 29.934, 504
5, 29.960, 525
4, 29.984, 505
5, 30.010, 525
4, 30.035, 505
5, 30.061, 526
4, 30.086, 505
5, 30.111, 528
4, 30.137, 505
5, 30.162, 529
4, 30.187, 506
5, 30.212, 533
4, 30.238, 506
5, 30.264, 536
4, 30.288, 505
5, 30.314, 538
4, 30.339, 507
5, 30.365, 542
4, 30.390, 506
5, 30.415, 547
4, 30.441, 507
5, 30.466, 551
4, 30.491, 508
5, 30.517, 555
4, 30.542, 508
5, 30.568, 559
4, 30.592, 508
5, 30.618, 563
4, 30.644, 509
5, 30.669, 566
4, 30.694, 510
5, 30.719, 570
4, 30.745, 511
5, 30.771, 574
4, 30.795, 511
5, 30.821, 576
4, 30.846, 512
5, 30.872, 578
4, 30.897, 513
5, 30.922, 579
4, 30.948, 515
5, 30.973, 579
4, 30.998, 514
5, 31.023, 579
4, 31.049, 515
5, 31.075, 579
4, 31.099, 516
5, 31.125, 577
4, 31.150, 516
5, 31.176, 577
4, 31.201, 517
5, 31.226, 578
4, 31.252, 519
5, 31.277, 575
4, 31.303, 518
5, 31.328, 574
4, 31.353, 519
5, 31.379, 573
4, 31.404, 519
5, 31.429, 572
4, 31.455, 520
5, 31.480, 571
4, 31.506, 520
5, 31.530, 569
4, 31.556, 520
5, 31.582, 569
4, 31.607, 520
5, 31.632, 565
4, 31.657, 520
5, 31.683, 564
4, 31.709, 521
5, 31.733, 562
4, 31.759, 521
5, 31.784, 562
4, 31.810, 522
5, 31.834, 558
4, 31.860, 521
5, 31.886, 559
4, 31.911, 523
5, 31.936, 559
4, 31.961, 523
5, 31.987, 559
4, 32.013, 524
5, 32.037, 560
4, 32.063, 524
5, 32.088, 560
4, 32.114, 523
5, 32.139, 562
4, 32.164, 524
5, 32.190, 564
4, 32.215, 525
5, 32.240, 563
4, 32.266, 525
5, 32.291, 564
4, 32.317, 526
5, 32.341, 566
4, 32.367, 525
5, 32.393, 567
4, 32.418, 526
5, 32.443, 568
4, 32.468, 524
5, 32.494, 570
4, 32.520, 527
5, 32.544, 571
4, 32.570, 526
5, 32.595, 572
4, 32.621, 526
5, 32.646, 573
4, 32.671, 526
5, 32.697, 573
4, 32.722, 526
5, 32.747, 574
4, 32.772, 526
5, 32.798, 575
4, 32.824, 527
5, 32.848, 576
4, 32.874, 527
5, 32.899, 575
4, 32.925, 526
5, 32.950, 576
4, 32.975, 527
5, 33.001, 574
4, 33.026, 528
5, 33.051, 575
4, 33.077, 528
5, 33.102, 574
4, 33.128, 528
5, 33.152, 572
4, 33.178, 530
5, 33.204, 570
4, 33.229, 531
5, 33.254, 569
4, 33.279, 531
5, 33.305, 568
4, 33.331, 530
5, 33.355, 565
4, 33.381, 530
5, 33.406, 564
4, 33.432, 531
5, 33.457, 562
4, 33.482, 532
5, 33.508, 559
4, 33.533, 532
5, 33.558, 558
4, 33.583, 532
5, 33.609, 557
4, 33.635, 533
5, 33.659, 556
4, 33.685, 532
5, 33.710, 552
4, 33.736, 531
5, 33.761, 551
4, 33.786, 532
5, 33.812, 549
4, 33.837, 532
5, 33.862, 548
4, 33.888, 532
5, 33.913, 544
4, 33.939, 531
5, 33.963, 542
4, 33.989, 531
5, 34.015, 542
4, 34.040, 531
5, 34.065, 541
4, 34.090, 532
5, 34.116, 539
4, 34.142, 531
5, 34.166, 537
4, 34.192, 531
5, 34.217, 537
4, 34.243, 531
5, 34.268, 536
4, 34.293, 530
5, 34.319, 537
4, 34.344, 531
5, 34.370, 537
4, 34.394, 531
5, 34.420, 536
4, 34.446, 530
5, 34.471, 538
4, 34.496, 530
5, 34.521, 538
4, 34.547, 530
5, 34.573, 539
4, 34.597, 530
5, 34.623, 539
4, 34.648, 531
5, 34.674, 541
4, 34.699, 530
5, 34.724, 541
4, 34.750, 531
5, 34.775, 542
4, 34.800, 532
5, 34.826, 543
4, 34.851, 533
5, 34.877, 544
4, 34.901, 532
5, 34.927, 545
4, 34.953, 531
5, 34.978, 547
4, 35.003, 532
5, 35.028, 550
4, 35.054, 533
5, 35.080, 553
4, 35.104, 533
5, 35.130, 556
4, 35.155, 534
5, 35.181, 559
