# Created on 2026-03-12 16:07:25.105886+01:00 (1773328045.105886 s)
# baldaquin version: 0.10.0
# Creator: Pendulum View
# Pin number, Time [s], Position [a. u.]
5, 35.079, 436
4, 35.104, 448
5, 35.129, 448
4, 35.154, 437
5, 35.180, 465
4, 35.206, 428
5, 35.230, 485
4, 35.256, 421
5, 35.281, 509
4, 35.307, 417
5, 35.331, 535
4, 35.357, 416
5, 35.383, 562
4, 35.408, 419
5, 35.434, 587
4, 35.458, 426
5, 35.484, 610
4, 35.510, 434
5, 35.535, 630
4, 35.560, 445
5, 35.585, 646
4, 35.611, 458
5, 35.637, 655
4, 35.661, 472
5, 35.687, 660
4, 35.712, 488
5, 35.738, 658
4, 35.763, 503
5, 35.788, 651
4, 35.814, 516
5, 35.839, 639
4, 35.864, 529
5, 35.890, 620
4, 35.915, 539
5, 35.941, 599
4, 35.965, 545
5, 35.991, 575
4, 36.017, 548
5, 36.042, 551
4, 36.067, 547
5, 36.092, 526
4, 36.118, 544
5, 36.144, 501
4, 36.168, 535
5, 36.194, 480
4, 36.219, 525
5, 36.245, 463
4, 36.269, 511
5, 36.295, 451
4, 36.321, 495
5, 36.346, 444
4, 36.371, 478
5, 36.396, 441
4, 36.422, 462
5, 36.448, 445
4, 36.472, 445
5, 36.498, 454
4, 36.523, 431
5, 36.549, 468
4, 36.574, 419
5, 36.599, 486
4, 36.625, 408
5, 36.650, 506
4, 36.675, 403
5, 36.701, 531
4, 36.726, 400
5, 36.752, 554
4, 36.776, 403
5, 36.802, 577
4, 36.828, 409
5, 36.853, 599
4, 36.878, 419
5, 36.903, 617
4, 36.929, 432
5, 36.955, 633
4, 36.979, 448
5, 37.005, 643
4, 37.030, 465
5, 37.056, 648
4, 37.080, 484
5, 37.106, 647
4, 37.132, 503
5, 37.157, 642
4, 37.182, 520
5, 37.207, 632
4, 37.233, 536
5, 37.259, 618
4, 37.283, 548
5, 37.309, 599
4, 37.334, 557
5, 37.360, 578
4, 37.385, 562
5, 37.410, 557
4, 37.436, 562
5, 37.461, 534
4, 37.486, 559
5, 37.512, 513
4, 37.537, 550
5, 37.563, 493
4, 37.587, 537
5, 37.613, 478
4, 37.639, 522
5, 37.664, 465
4, 37.689, 505
5, 37.714, 457
4, 37.740, 484
5, 37.766, 454
4, 37.790, 465
5, 37.816, 456
4, 37.841, 445
5, 37.867, 463
4, 37.891, 427
5, 37.917, 474
4, 37.943, 411
5, 37.968, 489
4, 37.993, 399
5, 38.018, 507
4, 38.044, 391
5, 38.070, 527
4, 38.094, 388
5, 38.120, 548
4, 38.145, 389
5, 38.171, 568
4, 38.196, 395
5, 38.221, 588
4, 38.247, 405
5, 38.272, 605
4, 38.297, 420
5, 38.323, 618
4, 38.348, 437
5, 38.374, 628
4, 38.398, 457
5, 38.424, 634
4, 38.450, 479
5, 38.475, 635
4, 38.500, 500
5, 38.525, 631
4, 38.551, 521
5, 38.577, 623
4, 38.601, 539
5, 38.627, 611
4, 38.652, 555
5, 38.678, 596
4, 38.702, 566
5, 38.728, 579
4, 38.754, 572
5, 38.779, 560
4, 38.804, 575
5, 38.829, 541
4, 38.855, 572
5, 38.881, 523
4, 38.905, 564
5, 38.931, 505
4, 38.956, 551
5, 38.982, 491
4, 39.007, 534
5, 39.032, 480
4, 39.058, 515
5, 39.083, 472
4, 39.109, 492
5, 39.134, 468
4, 39.159, 469
5, 39.185, 469
4, 39.210, 447
5, 39.235, 475
4, 39.261, 426
5, 39.286, 482
4, 39.312, 408
5, 39.336, 494
4, 39.362, 393
5, 39.388, 509
4, 39.413, 383
5, 39.438, 525
4, 39.463, 377
5, 39.489, 543
4, 39.515, 377
5, 39.539, 560
4, 39.565, 383
5, 39.590, 576
4, 39.616, 393
5, 39.640, 591
4, 39.666, 408
5, 39.692, 603
4, 39.717, 427
5, 39.742, 611
4, 39.767, 449
5, 39.793, 617
4, 39.819, 472
5, 39.843, 620
4, 39.869, 497
5, 39.894, 618
4, 39.920, 520
5, 39.945, 612
4, 39.970, 540
5, 39.996, 603
4, 40.021, 559
5, 40.046, 592
4, 40.072, 572
5, 40.097, 578
4, 40.123, 581
5, 40.147, 563
4, 40.173, 585
5, 40.199, 547
4, 40.224, 583
5, 40.249, 532
4, 40.274, 575
5, 40.300, 518
4, 40.326, 562
5, 40.350, 505
4, 40.376, 544
5, 40.401, 495
4, 40.427, 523
5, 40.451, 488
4, 40.477, 500
5, 40.503, 485
4, 40.528, 475
5, 40.553, 484
4, 40.578, 451
5, 40.604, 487
4, 40.630, 427
5, 40.654, 493
4, 40.680, 406
5, 40.705, 502
4, 40.731, 389
5, 40.756, 513
4, 40.781, 377
5, 40.807, 526
4, 40.832, 370
5, 40.857, 539
4, 40.883, 368
5, 40.908, 554
4, 40.934, 373
5, 40.958, 567
4, 40.984, 383
5, 41.010, 578
4, 41.035, 398
5, 41.060, 588
4, 41.085, 417
5, 41.111, 596
4, 41.137, 440
5, 41.161, 601
4, 41.187, 465
5, 41.212, 603
4, 41.238, 491
5, 41.262, 602
4, 41.288, 516
5, 41.314, 598
4, 41.339, 540
5, 41.364, 592
4, 41.389, 560
5, 41.415, 584
4, 41.441, 575
5, 41.465, 574
4, 41.491, 586
5, 41.516, 563
4, 41.542, 592
5, 41.567, 551
4, 41.592, 591
5, 41.618, 539
4, 41.643, 584
5, 41.668, 529
4, 41.694, 572
5, 41.719, 519
4, 41.745, 555
5, 41.769, 511
4, 41.795, 533
5, 41.821, 506
4, 41.846, 508
5, 41.871, 503
4, 41.896, 482
5, 41.922, 500
4, 41.948, 455
5, 41.972, 503
4, 41.998, 430
5, 42.023, 506
4, 42.049, 407
5, 42.073, 513
4, 42.099, 388
5, 42.125, 521
4, 42.150, 373
5, 42.176, 530
4, 42.200, 365
5, 42.226, 538
4, 42.252, 362
5, 42.277, 548
4, 42.302, 365
5, 42.327, 558
4, 42.353, 374
5, 42.379, 567
4, 42.403, 388
5, 42.429, 574
4, 42.454, 408
5, 42.480, 580
4, 42.505, 432
5, 42.530, 584
4, 42.556, 458
5, 42.581, 586
4, 42.606, 484
5, 42.632, 586
4, 42.657, 511
5, 42.683, 584
4, 42.707, 537
5, 42.733, 580
4, 42.759, 558
5, 42.784, 575
4, 42.809, 576
5, 42.834, 568
4, 42.860, 588
5, 42.886, 561
4, 42.910, 595
5, 42.936, 553
4, 42.961, 596
5, 42.987, 545
4, 43.011, 591
5, 43.037, 538
4, 43.063, 578
5, 43.088, 531
4, 43.113, 562
5, 43.138, 527
4, 43.164, 542
5, 43.190, 522
4, 43.214, 516
5, 43.240, 519
4, 43.265, 489
5, 43.291, 519
4, 43.316, 462
5, 43.341, 519
4, 43.367, 435
5, 43.392, 521
4, 43.417, 411
5, 43.443, 524
4, 43.468, 390
5, 43.494, 529
4, 43.518, 373
5, 43.544, 535
4, 43.570, 363
5, 43.595, 540
4, 43.620, 359
5, 43.645, 546
4, 43.671, 360
5, 43.697, 551
4, 43.721, 368
5, 43.747, 556
4, 43.772, 382
5, 43.798, 561
4, 43.822, 401
5, 43.848, 565
4, 43.874, 423
5, 43.899, 567
4, 43.924, 450
5, 43.949, 568
4, 43.975, 477
5, 44.001, 568
4, 44.025, 505
5, 44.051, 567
4, 44.076, 531
5, 44.102, 565
4, 44.127, 554
5, 44.152, 563
4, 44.178, 574
5, 44.203, 560
4, 44.228, 588
5, 44.254, 556
4, 44.279, 596
5, 44.305, 553
4, 44.329, 598
5, 44.355, 549
4, 44.381, 593
5, 44.406, 546
4, 44.431, 584
5, 44.456, 543
4, 44.482, 568
5, 44.508, 541
4, 44.532, 548
5, 44.558, 539
4, 44.583, 524
5, 44.609, 538
4, 44.633, 497
5, 44.659, 537
4, 44.685, 469
5, 44.710, 537
4, 44.735, 442
5, 44.760, 538
4, 44.786, 417
5, 44.812, 539
4, 44.836, 394
5, 44.862, 540
4, 44.887, 376
5, 44.913, 541
4, 44.938, 365
5, 44.963, 543
4, 44.989, 359
5, 45.014, 545
4, 45.039, 359
5, 45.065, 547
4, 45.090, 365
5, 45.116, 548
4, 45.140, 378
5, 45.166, 549
4, 45.192, 396
5, 45.217, 550
4, 45.242, 418
5, 45.267, 551
4, 45.293, 443
5, 45.319, 551
4, 45.343, 470
5, 45.369, 551
4, 45.394, 498
5, 45.420, 550
4, 45.445, 525
5, 45.470, 551
4, 45.496, 549
5, 45.521, 550
4, 45.546, 569
5, 45.571, 551
4, 45.597, 583
5, 45.623, 551
4, 45.647, 593
5, 45.673, 551
4, 45.698, 597
5, 45.724, 551
4, 45.749, 595
5, 45.774, 552
4, 45.800, 586
5, 45.825, 552
4, 45.850, 572
5, 45.876, 552
4, 45.901, 552
5, 45.927, 553
4, 45.951, 530
5, 45.977, 553
4, 46.003, 503
5, 46.028, 553
4, 46.053, 476
5, 46.078, 553
4, 46.104, 449
5, 46.130, 553
4, 46.154, 424
5, 46.180, 552
4, 46.205, 401
5, 46.231, 551
4, 46.256, 383
5, 46.281, 549
4, 46.307, 370
5, 46.332, 547
4, 46.357, 362
5, 46.382, 546
4, 46.408, 361
5, 46.434, 543
4, 46.458, 366
5, 46.484, 541
4, 46.509, 376
5, 46.535, 539
4, 46.560, 393
5, 46.585, 537
4, 46.611, 414
5, 46.636, 535
4, 46.662, 437
5, 46.687, 535
4, 46.712, 464
5, 46.738, 535
4, 46.763, 491
5, 46.788, 536
4, 46.814, 517
5, 46.839, 537
4, 46.865, 541
5, 46.889, 538
4, 46.915, 562
5, 46.941, 541
4, 46.966, 578
5, 46.991, 544
4, 47.016, 588
5, 47.042, 548
4, 47.068, 593
5, 47.092, 553
4, 47.118, 592
5, 47.143, 556
4, 47.169, 586
5, 47.193, 560
4, 47.219, 573
5, 47.245, 563
4, 47.270, 556
5, 47.295, 567
4, 47.320, 534
5, 47.346, 569
4, 47.372, 509
5, 47.396, 569
4, 47.422, 483
5, 47.447, 569
4, 47.473, 457
5, 47.498, 568
4, 47.523, 431
5, 47.549, 566
4, 47.574, 409
5, 47.599, 563
4, 47.625, 390
5, 47.650, 558
4, 47.676, 376
5, 47.700, 553
4, 47.726, 368
5, 47.752, 547
4, 47.777, 365
5, 47.802, 542
4, 47.827, 368
5, 47.853, 536
4, 47.879, 378
5, 47.903, 529
4, 47.929, 392
5, 47.954, 526
4, 47.980, 411
5, 48.005, 523
4, 48.030, 433
5, 48.056, 520
4, 48.081, 457
5, 48.106, 519
4, 48.131, 483
5, 48.157, 519
4, 48.183, 509
5, 48.207, 522
4, 48.233, 533
5, 48.258, 525
4, 48.284, 553
5, 48.309, 530
4, 48.334, 569
5, 48.360, 536
4, 48.385, 580
5, 48.410, 543
4, 48.436, 588
5, 48.461, 551
4, 48.487, 588
5, 48.511, 559
4, 48.537, 582
5, 48.563, 566
4, 48.588, 571
5, 48.613, 572
4, 48.638, 557
5, 48.664, 577
4, 48.690, 537
5, 48.714, 581
4, 48.740, 514
5, 48.765, 584
4, 48.791, 488
5, 48.816, 584
4, 48.841, 464
5, 48.867, 583
4, 48.892, 439
5, 48.917, 579
4, 48.942, 417
5, 48.968, 574
4, 48.994, 399
5, 49.018, 568
4, 49.044, 385
5, 49.069, 560
4, 49.095, 376
5, 49.120, 551
4, 49.145, 372
5, 49.171, 543
4, 49.196, 374
5, 49.221, 534
4, 49.247, 381
5, 49.272, 525
4, 49.298, 393
5, 49.322, 517
4, 49.348, 410
5, 49.374, 511
4, 49.399, 430
5, 49.424, 508
4, 49.449, 453
5, 49.475, 505
4, 49.501, 476
5, 49.525, 506
4, 49.551, 500
5, 49.576, 508
4, 49.602, 523
5, 49.627, 513
4, 49.652, 543
5, 49.678, 519
4, 49.703, 560
5, 49.729, 528
4, 49.753, 571
5, 49.779, 538
4, 49.805, 578
5, 49.830, 548
4, 49.855, 580
5, 49.880, 559
4, 49.906, 576
5, 49.932, 569
4, 49.956, 568
5, 49.982, 578
4, 50.007, 555
5, 50.033, 587
4, 50.058, 537
5, 50.083, 592
4, 50.109, 517
5, 50.134, 596
4, 50.159, 495
5, 50.185, 598
4, 50.210, 472
5, 50.236, 596
4, 50.260, 449
5, 50.286, 593
4, 50.312, 429
5, 50.337, 586
4, 50.362, 410
5, 50.387, 577
4, 50.413, 396
5, 50.439, 568
4, 50.463, 386
5, 50.489, 556
4, 50.514, 381
5, 50.540, 544
4, 50.565, 381
5, 50.590, 532
4, 50.616, 387
5, 50.641, 520
4, 50.666, 396
5, 50.691, 510
4, 50.717, 411
5, 50.743, 502
4, 50.767, 429
5, 50.793, 496
4, 0.026, 512
5, 0.051, 537
4, 0.076, 513
5, 0.102, 536
4, 0.127, 512
5, 0.152, 535
4, 0.178, 513
5, 0.203, 535
4, 0.229, 513
5, 0.253, 535
4, 0.279, 512
5, 0.305, 534
4, 0.330, 512
5, 0.355, 534
4, 0.380, 511
5, 0.406, 534
4, 0.432, 511
5, 0.456, 533
4, 0.482, 510
5, 0.507, 532
4, 0.533, 510
5, 0.557, 533
4, 0.583, 510
5, 0.609, 533
4, 0.634, 510
5, 0.659, 533
4, 0.684, 509
5, 0.710, 534
4, 0.736, 509
5, 0.761, 534
4, 0.786, 509
5, 0.811, 534
4, 0.837, 509
5, 0.863, 534
4, 0.887, 509
5, 0.913, 535
4, 0.938, 510
5, 0.964, 535
4, 0.989, 509
5, 1.014, 536
4, 1.040, 510
5, 1.065, 535
4, 1.090, 510
5, 1.116, 536
4, 1.141, 510
5, 1.167, 536
4, 1.191, 511
5, 1.217, 537
4, 1.243, 511
5, 1.268, 536
4, 1.293, 511
5, 1.318, 536
4, 1.344, 511
5, 1.369, 536
4, 1.394, 512
5, 1.420, 536
4, 1.445, 512
5, 1.471, 536
4, 1.495, 512
5, 1.521, 536
4, 1.547, 512
5, 1.572, 535
4, 1.597, 512
5, 1.622, 534
4, 1.648, 512
5, 1.674, 534
4, 1.698, 512
5, 1.724, 534
4, 1.749, 511
5, 1.775, 534
4, 1.800, 511
5, 1.825, 533
4, 1.851, 510
5, 1.876, 533
4, 1.901, 510
5, 1.927, 533
4, 1.952, 510
5, 1.978, 534
4, 2.002, 510
5, 2.028, 533
4, 2.054, 510
5, 2.079, 533
4, 2.104, 509
5, 2.129, 534
4, 2.155, 510
5, 2.180, 535
4, 2.205, 509
5, 2.231, 535
4, 2.256, 509
5, 2.282, 535
4, 2.306, 509
5, 2.332, 536
4, 2.358, 509
5, 2.383, 536
4, 2.408, 509
5, 2.433, 536
4, 2.459, 511
5, 2.485, 536
4, 2.509, 511
5, 2.535, 536
4, 2.560, 511
5, 2.586, 536
4, 2.611, 512
5, 2.636, 536
4, 2.662, 512
5, 2.687, 536
4, 2.712, 512
5, 2.738, 536
4, 2.763, 512
5, 2.789, 536
4, 2.813, 512
5, 2.839, 535
4, 2.865, 512
5, 2.890, 535
4, 2.915, 512
5, 2.940, 535
4, 2.966, 511
5, 2.992, 534
4, 3.016, 511
5, 3.042, 534
4, 3.067, 511
5, 3.093, 534
4, 3.117, 511
5, 3.143, 534
4, 3.169, 510
5, 3.194, 534
4, 3.219, 510
5, 3.244, 534
4, 3.270, 509
5, 3.296, 534
4, 3.320, 509
5, 3.346, 534
4, 3.371, 509
5, 3.397, 534
4, 3.422, 509
5, 3.447, 534
4, 3.473, 509
5, 3.498, 534
4, 3.523, 510
5, 3.549, 535
4, 3.574, 510
5, 3.600, 535
4, 3.624, 510
5, 3.650, 536
4, 3.676, 510
5, 3.701, 535
4, 3.726, 510
5, 3.751, 536
4, 3.777, 511
5, 3.803, 536
4, 3.827, 510
5, 3.853, 536
4, 3.878, 511
5, 3.904, 536
4, 3.928, 512
5, 3.954, 536
4, 3.980, 512
5, 4.005, 536
4, 4.030, 512
5, 4.055, 536
4, 4.081, 512
5, 4.107, 535
4, 4.131, 512
5, 4.157, 536
4, 4.182, 512
5, 4.208, 535
4, 4.233, 512
5, 4.258, 535
4, 4.284, 512
5, 4.309, 535
4, 4.334, 511
5, 4.360, 535
4, 4.385, 511
5, 4.411, 535
4, 4.435, 511
5, 4.461, 535
4, 4.487, 510
5, 4.512, 535
4, 4.537, 510
5, 4.562, 535
4, 4.588, 510
5, 4.614, 534
4, 4.638, 510
5, 4.664, 535
4, 4.689, 509
5, 4.715, 535
4, 4.739, 510
5, 4.765, 534
4, 4.791, 509
5, 4.816, 534
4, 4.841, 510
5, 4.866, 534
4, 4.892, 509
5, 4.918, 535
4, 4.942, 509
5, 4.968, 535
4, 4.993, 510
5, 5.019, 535
4, 5.044, 510
5, 5.069, 535
4, 5.095, 511
5, 5.120, 536
4, 5.145, 511
5, 5.171, 535
4, 5.196, 511
5, 5.222, 535
4, 5.246, 510
5, 5.272, 536
4, 5.298, 511
5, 5.323, 535
4, 5.348, 511
5, 5.373, 536
4, 5.399, 511
5, 5.425, 535
4, 5.449, 511
5, 5.475, 535
4, 5.500, 512
5, 5.526, 535
4, 5.550, 511
5, 5.576, 535
4, 5.602, 511
5, 5.627, 536
4, 5.652, 510
5, 5.677, 535
4, 5.703, 511
5, 5.729, 535
4, 5.753, 510
5, 5.779, 535
4, 5.804, 510
5, 5.830, 535
4, 5.855, 510
5, 5.880, 535
4, 5.906, 510
5, 5.931, 535
4, 5.956, 509
5, 5.982, 535
4, 6.007, 509
5, 6.033, 535
4, 6.057, 509
5, 6.083, 535
4, 6.109, 509
5, 6.134, 535
4, 6.159, 510
5, 6.184, 536
4, 6.210, 509
5, 6.236, 535
4, 6.260, 510
5, 6.286, 535
4, 6.311, 510
5, 6.337, 537
4, 6.361, 510
5, 6.387, 536
4, 6.413, 510
5, 6.438, 535
4, 6.463, 510
5, 6.488, 536
4, 6.514, 510
5, 6.540, 536
4, 6.564, 511
5, 6.590, 536
4, 6.615, 511
5, 6.641, 536
4, 6.666, 511
5, 6.691, 536
4, 6.717, 512
5, 6.742, 536
4, 6.768, 511
5, 6.793, 536
4, 6.818, 511
5, 6.844, 535
4, 6.869, 511
5, 6.894, 535
4, 6.920, 511
5, 6.945, 535
4, 6.971, 511
5, 6.995, 535
4, 7.021, 511
5, 7.047, 534
4, 7.072, 511
5, 7.097, 535
4, 7.122, 511
5, 7.148, 535
4, 7.174, 510
5, 7.198, 535
4, 7.224, 510
5, 7.249, 534
4, 7.275, 510
5, 7.299, 535
4, 7.325, 510
5, 7.351, 535
4, 7.376, 510
5, 7.401, 534
4, 7.426, 510
5, 7.452, 535
4, 7.478, 510
5, 7.502, 535
4, 7.528, 510
5, 7.553, 536
4, 7.579, 509
5, 7.604, 536
4, 7.629, 509
5, 7.655, 535
4, 7.680, 510
5, 7.705, 535
4, 7.731, 510
5, 7.756, 535
4, 7.782, 510
5, 7.806, 537
4, 7.832, 510
5, 7.858, 535
4, 7.883, 510
5, 7.908, 535
4, 7.933, 511
5, 7.959, 536
4, 7.985, 510
5, 8.009, 536
4, 8.035, 511
5, 8.060, 536
4, 8.086, 511
5, 8.110, 536
4, 8.136, 510
5, 8.162, 536
4, 8.187, 511
5, 8.212, 536
4, 8.237, 511
5, 8.263, 536
4, 8.289, 511
5, 8.313, 535
4, 8.339, 511
5, 8.364, 535
4, 8.390, 511
5, 8.415, 535
4, 8.440, 510
5, 8.466, 534
4, 8.491, 511
5, 8.516, 534
4, 8.542, 509
5, 8.567, 535
4, 8.593, 509
5, 8.617, 535
4, 8.643, 510
5, 8.669, 535
4, 8.694, 510
5, 8.719, 535
4, 8.744, 509
5, 8.770, 535
4, 8.796, 509
5, 8.820, 535
4, 8.846, 510
5, 8.871, 535
4, 8.897, 510
5, 8.921, 535
4, 8.947, 510
5, 8.973, 535
4, 8.998, 510
5, 9.023, 536
4, 9.048, 510
5, 9.074, 535
4, 9.100, 510
5, 9.124, 536
4, 9.150, 511
5, 9.175, 535
4, 9.201, 511
5, 9.226, 535
4, 9.251, 511
5, 9.277, 536
4, 9.302, 511
5, 9.327, 536
4, 9.353, 511
5, 9.378, 535
4, 9.404, 511
5, 9.428, 536
4, 9.454, 510
5, 9.480, 536
4, 9.505, 510
5, 9.530, 535
4, 9.555, 511
5, 9.581, 535
4, 9.607, 511
5, 9.631, 535
4, 9.657, 510
5, 9.682, 535
4, 9.708, 510
5, 9.732, 536
4, 9.758, 510
5, 9.784, 536
4, 9.809, 510
5, 9.835, 535
4, 9.859, 510
5, 9.885, 535
4, 9.911, 510
5, 9.936, 535
4, 9.961, 510
5, 9.986, 536
4, 10.012, 509
5, 10.038, 535
4, 10.062, 509
5, 10.088, 536
4, 10.113, 509
5, 10.139, 535
4, 10.164, 508
5, 10.189, 536
4, 10.215, 507
5, 10.240, 536
4, 10.265, 505
5, 10.291, 536
4, 10.316, 505
5, 10.342, 535
4, 10.366, 504
5, 10.392, 535
4, 10.418, 504
5, 10.443, 536
4, 10.468, 504
5, 10.493, 535
4, 10.519, 503
5, 10.545, 536
4, 10.569, 503
5, 10.595, 535
4, 10.620, 502
5, 10.646, 535
4, 10.670, 500
5, 10.696, 535
4, 10.722, 497
5, 10.747, 535
4, 10.772, 493
5, 10.797, 535
4, 10.823, 490
5, 10.849, 535
4, 10.873, 486
5, 10.899, 535
4, 10.924, 484
5, 10.950, 535
4, 10.975, 483
5, 11.000, 534
4, 11.026, 482
5, 11.051, 535
4, 11.076, 479
5, 11.102, 534
4, 11.127, 476
5, 11.153, 535
4, 11.177, 473
5, 11.203, 534
4, 11.229, 470
5, 11.254, 534
4, 11.279, 468
5, 11.304, 534
4, 11.330, 466
5, 11.356, 534
4, 11.380, 466
5, 11.406, 534
4, 11.431, 466
5, 11.457, 533
4, 11.481, 466
5, 11.507, 534
4, 11.533, 466
5, 11.558, 533
4, 11.583, 467
5, 11.608, 534
4, 11.634, 467
5, 11.660, 533
4, 11.684, 468
5, 11.710, 533
4, 11.735, 470
5, 11.761, 533
4, 11.786, 469
5, 11.811, 534
4, 11.837, 469
5, 11.862, 533
4, 11.887, 470
5, 11.913, 533
4, 11.938, 470
5, 11.964, 534
4, 11.988, 469
5, 12.014, 534
4, 12.040, 469
5, 12.065, 534
4, 12.090, 469
5, 12.115, 534
4, 12.141, 468
5, 12.167, 534
4, 12.191, 468
5, 12.217, 535
4, 12.242, 468
5, 12.268, 535
4, 12.292, 469
5, 12.318, 535
4, 12.344, 469
5, 12.369, 535
4, 12.394, 469
5, 12.419, 535
4, 12.445, 469
5, 12.471, 535
4, 12.495, 468
5, 12.521, 534
4, 12.546, 468
5, 12.572, 534
4, 12.597, 468
5, 12.622, 534
4, 12.648, 468
5, 12.673, 534
4, 12.698, 469
5, 12.724, 533
4, 12.749, 468
5, 12.775, 533
4, 12.799, 469
5, 12.825, 533
4, 12.851, 469
5, 12.876, 534
4, 12.901, 468
5, 12.926, 534
4, 12.952, 468
5, 12.978, 534
4, 13.002, 469
5, 13.028, 534
4, 13.053, 469
5, 13.079, 533
4, 13.104, 468
5, 13.129, 534
4, 13.155, 467
5, 13.180, 533
4, 13.205, 466
5, 13.230, 534
4, 13.256, 464
5, 13.282, 534
4, 13.306, 464
5, 13.332, 534
4, 13.357, 464
5, 13.383, 534
4, 13.408, 464
5, 13.433, 534
4, 13.459, 464
5, 13.484, 535
4, 13.509, 464
5, 13.535, 534
4, 13.560, 465
5, 13.586, 534
4, 13.610, 465
5, 13.636, 534
4, 13.662, 465
5, 13.687, 534
4, 13.712, 465
5, 13.737, 533
4, 13.763, 465
5, 13.789, 533
4, 13.813, 464
5, 13.839, 534
4, 13.864, 465
5, 13.890, 533
4, 13.915, 465
5, 13.940, 533
4, 13.966, 464
5, 13.991, 534
4, 14.016, 464
5, 14.041, 534
4, 14.067, 465
5, 14.093, 534
4, 14.117, 465
5, 14.143, 534
4, 14.168, 465
5, 14.194, 534
4, 14.219, 465
5, 14.244, 534
4, 14.270, 466
5, 14.295, 534
4, 14.321, 467
5, 14.346, 534
4, 14.371, 467
5, 14.397, 534
4, 14.422, 466
5, 14.447, 534
4, 14.473, 466
5, 14.498, 535
4, 14.524, 466
5, 14.548, 534
4, 14.574, 467
5, 14.600, 534
4, 14.625, 466
5, 14.650, 535
4, 14.675, 466
5, 14.701, 535
4, 14.727, 466
5, 14.751, 535
4, 14.777, 466
5, 14.802, 535
4, 14.828, 467
5, 14.852, 535
4, 14.878, 467
5, 14.904, 535
4, 14.929, 466
5, 14.954, 535
4, 14.979, 467
5, 15.005, 534
4, 15.031, 467
5, 15.055, 534
4, 15.081, 467
5, 15.106, 534
4, 15.132, 467
5, 15.157, 534
4, 15.182, 467
5, 15.208, 534
4, 15.233, 467
5, 15.258, 534
4, 15.284, 467
5, 15.309, 533
4, 15.335, 467
5, 15.359, 533
4, 15.385, 467
5, 15.411, 533
4, 15.436, 467
5, 15.461, 534
4, 15.486, 466
5, 15.512, 533
4, 15.538, 467
5, 15.562, 533
4, 15.588, 467
5, 15.613, 534
4, 15.639, 467
5, 15.664, 534
4, 15.689, 467
5, 15.715, 534
4, 15.740, 466
5, 15.765, 534
4, 15.790, 467
5, 15.816, 534
4, 15.842, 467
5, 15.866, 535
4, 15.892, 466
5, 15.917, 535
4, 15.943, 467
5, 15.968, 534
4, 15.993, 466
5, 16.019, 534
4, 16.044, 467
5, 16.069, 535
4, 16.095, 466
5, 16.120, 535
4, 16.146, 466
5, 16.170, 535
4, 16.196, 466
5, 16.222, 535
4, 16.247, 467
5, 16.272, 535
4, 16.297, 466
5, 16.323, 535
4, 16.349, 466
5, 16.373, 535
4, 16.399, 466
5, 16.424, 534
4, 16.450, 466
5, 16.475, 534
4, 16.500, 466
5, 16.526, 534
4, 16.551, 467
5, 16.576, 534
4, 16.601, 467
5, 16.627, 534
4, 16.653, 466
5, 16.677, 534
4, 16.703, 467
5, 16.728, 534
4, 16.754, 466
5, 16.779, 534
4, 16.804, 466
5, 16.830, 534
4, 16.855, 467
5, 16.880, 534
4, 16.906, 467
5, 16.931, 534
4, 16.957, 467
5, 16.981, 535
4, 17.007, 466
5, 17.033, 535
4, 17.058, 467
5, 17.083, 535
4, 17.108, 466
5, 17.134, 534
4, 17.160, 466
5, 17.184, 534
4, 17.210, 467
5, 17.235, 534
4, 17.261, 467
5, 17.286, 534
4, 17.311, 467
5, 17.337, 534
4, 17.362, 467
5, 17.388, 534
4, 17.412, 466
5, 17.438, 534
4, 17.464, 466
5, 17.489, 533
4, 17.514, 467
5, 17.539, 535
4, 17.565, 467
5, 17.591, 534
4, 17.615, 467
5, 17.641, 535
4, 17.666, 467
5, 17.692, 534
4, 17.717, 467
5, 17.742, 534
4, 17.768, 466
5, 17.793, 534
4, 17.818, 467
5, 17.844, 534
4, 17.869, 466
5, 17.895, 534
4, 17.919, 466
5, 17.945, 534
4, 17.971, 466
5, 17.996, 534
4, 18.021, 467
5, 18.046, 534
4, 18.072, 466
5, 18.098, 534
4, 18.122, 466
5, 18.148, 534
4, 18.173, 466
5, 18.199, 535
4, 18.224, 466
5, 18.249, 534
4, 18.275, 466
5, 18.300, 534
4, 18.325, 466
5, 18.350, 535
4, 18.376, 466
5, 18.402, 535
4, 18.426, 466
5, 18.452, 534
4, 18.477, 467
5, 18.503, 535
4, 18.528, 466
5, 18.553, 535
4, 18.579, 467
5, 18.604, 534
4, 18.629, 467
5, 18.655, 535
4, 18.680, 467
5, 18.706, 534
4, 18.730, 467
5, 18.756, 534
4, 18.782, 467
5, 18.807, 535
4, 18.832, 467
5, 18.857, 535
4, 18.883, 467
5, 18.909, 535
4, 18.933, 466
5, 18.959, 534
4, 18.984, 467
5, 19.010, 534
4, 19.035, 467
5, 19.060, 534
4, 19.086, 466
5, 19.111, 534
4, 19.136, 466
5, 19.161, 534
4, 19.187, 466
5, 19.213, 534
4, 19.237, 466
5, 19.263, 535
4, 19.288, 466
5, 19.314, 534
4, 19.339, 466
5, 19.364, 535
4, 19.390, 466
5, 19.415, 534
4, 19.440, 467
5, 19.466, 534
4, 19.491, 466
5, 19.517, 534
