# Created on 2026-03-12 15:44:28.043422+01:00 (1773326668.043422 s)
# baldaquin version: 0.10.0
# Creator: Pendulum View
# Pin number, Time [s], Position [a. u.]
4, 1.140, 525
5, 1.165, 504
4, 1.191, 525
5, 1.217, 505
4, 1.241, 525
5, 1.267, 505
4, 1.292, 526
5, 1.318, 505
4, 1.343, 526
5, 1.368, 505
4, 1.394, 526
5, 1.419, 504
4, 1.444, 523
5, 1.470, 504
4, 1.495, 518
5, 1.521, 505
4, 1.545, 511
5, 1.571, 505
4, 1.597, 503
5, 1.622, 505
4, 1.647, 494
5, 1.672, 505
4, 1.698, 485
5, 1.724, 506
4, 1.748, 476
5, 1.774, 505
4, 1.799, 467
5, 1.825, 506
4, 1.849, 459
5, 1.875, 505
4, 1.901, 453
5, 1.926, 505
4, 1.951, 447
5, 1.976, 506
4, 2.002, 444
5, 2.028, 505
4, 2.052, 443
5, 2.078, 505
4, 2.103, 445
5, 2.129, 505
4, 2.154, 448
5, 2.179, 505
4, 2.205, 452
5, 2.230, 505
4, 2.255, 458
5, 2.281, 504
4, 2.306, 465
5, 2.332, 505
4, 2.356, 474
5, 2.382, 504
4, 2.408, 483
5, 2.433, 505
4, 2.458, 492
5, 2.483, 505
4, 2.509, 500
5, 2.535, 505
4, 2.559, 507
5, 2.585, 505
4, 2.610, 514
5, 2.636, 504
4, 2.660, 519
5, 2.686, 504
4, 2.712, 522
5, 2.737, 505
4, 2.762, 522
5, 2.787, 505
4, 2.813, 522
5, 2.839, 505
4, 2.863, 520
5, 2.889, 504
4, 2.914, 515
5, 2.940, 505
4, 2.965, 509
5, 2.990, 505
4, 3.016, 502
5, 3.041, 505
4, 3.066, 494
5, 3.092, 505
4, 3.117, 485
5, 3.143, 505
4, 3.167, 477
5, 3.193, 505
4, 3.219, 469
5, 3.244, 505
4, 3.269, 461
5, 3.294, 506
4, 3.320, 455
5, 3.346, 505
4, 3.370, 450
5, 3.396, 506
4, 3.421, 447
5, 3.447, 505
4, 3.471, 446
5, 3.497, 506
4, 3.523, 446
5, 3.548, 505
4, 3.573, 449
5, 3.598, 505
4, 3.624, 454
5, 3.650, 504
4, 3.674, 459
5, 3.700, 504
4, 3.725, 466
5, 3.751, 504
4, 3.776, 474
5, 3.801, 504
4, 3.827, 482
5, 3.852, 505
4, 3.877, 491
5, 3.903, 504
4, 3.928, 500
5, 3.954, 504
4, 3.978, 507
5, 4.004, 504
4, 4.030, 514
5, 4.055, 505
4, 4.080, 517
5, 4.105, 505
4, 4.131, 521
5, 4.157, 505
4, 4.181, 521
5, 4.207, 505
4, 4.232, 521
5, 4.258, 505
4, 4.282, 518
5, 4.308, 505
4, 4.334, 514
5, 4.359, 505
4, 4.384, 508
5, 4.409, 506
4, 4.435, 501
5, 4.461, 506
4, 4.485, 493
5, 4.511, 506
4, 4.536, 485
5, 4.562, 505
4, 4.587, 476
5, 4.612, 505
4, 4.638, 469
5, 4.663, 505
4, 4.689, 461
5, 4.714, 505
4, 4.739, 455
5, 4.765, 505
4, 4.790, 452
5, 4.815, 505
4, 4.841, 448
5, 4.866, 505
4, 4.892, 448
5, 4.916, 505
4, 4.942, 448
5, 4.968, 505
4, 4.993, 451
5, 5.018, 505
4, 5.043, 456
5, 5.069, 505
4, 5.095, 461
5, 5.119, 505
4, 5.145, 468
5, 5.170, 505
4, 5.196, 476
5, 5.220, 505
4, 5.246, 484
5, 5.272, 504
4, 5.297, 492
5, 5.322, 505
4, 5.347, 500
5, 5.373, 505
4, 5.399, 506
5, 5.423, 505
4, 5.449, 512
5, 5.474, 505
4, 5.500, 517
5, 5.525, 505
4, 5.550, 519
5, 5.576, 506
4, 5.601, 520
5, 5.626, 506
4, 5.652, 518
5, 5.677, 506
4, 5.703, 515
5, 5.727, 505
4, 5.753, 511
5, 5.779, 506
4, 5.804, 506
5, 5.829, 506
4, 5.854, 499
5, 5.880, 505
4, 5.906, 491
5, 5.930, 506
4, 5.956, 484
5, 5.981, 506
4, 6.007, 476
5, 6.031, 505
4, 6.057, 469
5, 6.083, 506
4, 6.108, 462
5, 6.133, 506
4, 6.158, 457
5, 6.184, 505
4, 6.210, 452
5, 6.234, 505
4, 6.260, 450
5, 6.285, 505
4, 6.311, 449
5, 6.336, 505
4, 6.361, 450
5, 6.387, 505
4, 6.412, 453
5, 6.437, 505
4, 6.463, 457
5, 6.488, 505
4, 6.514, 462
5, 6.538, 505
4, 6.564, 469
5, 6.590, 505
4, 6.615, 476
5, 6.640, 505
4, 6.665, 484
5, 6.691, 505
4, 6.717, 492
5, 6.741, 505
4, 6.767, 499
5, 6.792, 505
4, 6.818, 506
5, 6.842, 505
4, 6.868, 512
5, 6.894, 505
4, 6.919, 515
5, 6.944, 506
4, 6.969, 518
5, 6.995, 506
4, 7.021, 518
5, 7.045, 506
4, 7.071, 518
5, 7.096, 506
4, 7.122, 515
5, 7.147, 506
4, 7.172, 510
5, 7.198, 506
4, 7.223, 505
5, 7.248, 505
4, 7.274, 498
5, 7.299, 505
4, 7.325, 491
5, 7.349, 505
4, 7.375, 483
5, 7.401, 506
4, 7.426, 476
5, 7.451, 505
4, 7.476, 469
5, 7.502, 505
4, 7.528, 462
5, 7.552, 505
4, 7.578, 457
5, 7.603, 505
4, 7.629, 453
5, 7.653, 505
4, 7.679, 450
5, 7.705, 505
4, 7.730, 451
5, 7.756, 505
4, 7.780, 452
5, 7.806, 505
4, 7.832, 454
5, 7.857, 505
4, 7.882, 459
5, 7.907, 505
4, 7.933, 464
5, 7.959, 505
4, 7.983, 471
5, 8.009, 505
4, 8.034, 478
5, 8.060, 505
4, 8.085, 485
5, 8.110, 506
4, 8.136, 492
5, 8.161, 505
4, 8.186, 500
5, 8.212, 505
4, 8.237, 505
5, 8.263, 505
4, 8.287, 511
5, 8.313, 505
4, 8.339, 514
5, 8.364, 505
4, 8.389, 517
5, 8.414, 505
4, 8.440, 517
5, 8.466, 505
4, 8.490, 516
5, 8.516, 506
4, 8.541, 512
5, 8.567, 505
4, 8.591, 509
5, 8.617, 505
4, 8.643, 504
5, 8.668, 504
4, 8.693, 498
5, 8.718, 505
4, 8.744, 491
5, 8.770, 505
4, 8.794, 483
5, 8.820, 505
4, 8.845, 476
5, 8.871, 505
4, 8.896, 469
5, 8.921, 504
4, 8.947, 464
5, 8.972, 504
4, 8.997, 459
5, 9.023, 504
4, 9.048, 455
5, 9.074, 505
4, 9.098, 453
5, 9.124, 505
4, 9.150, 452
5, 9.175, 505
4, 9.200, 454
5, 9.225, 505
4, 9.251, 456
5, 9.277, 506
4, 9.301, 460
5, 9.327, 506
4, 9.352, 466
5, 9.378, 504
4, 9.402, 472
5, 9.428, 505
4, 9.454, 479
5, 9.479, 505
4, 9.504, 485
5, 9.529, 505
4, 9.555, 492
5, 9.581, 505
4, 9.605, 499
5, 9.631, 504
4, 9.656, 505
5, 9.682, 506
4, 9.707, 509
5, 9.732, 506
4, 9.758, 512
5, 9.783, 506
4, 9.808, 514
5, 9.834, 505
4, 9.859, 515
5, 9.885, 506
4, 9.909, 514
5, 9.935, 506
4, 9.961, 512
5, 9.986, 505
4, 10.011, 507
5, 10.036, 505
4, 10.062, 502
5, 10.088, 506
4, 10.112, 496
5, 10.138, 505
4, 10.163, 489
5, 10.189, 505
4, 10.213, 482
5, 10.239, 505
4, 10.265, 476
5, 10.290, 505
4, 10.315, 470
5, 10.340, 505
4, 10.366, 464
5, 10.392, 505
4, 10.416, 459
5, 10.442, 505
4, 10.467, 455
5, 10.493, 505
4, 10.518, 454
5, 10.543, 505
4, 10.569, 454
5, 10.594, 504
4, 10.619, 455
5, 10.645, 506
4, 10.670, 458
5, 10.696, 505
4, 10.720, 462
5, 10.746, 505
4, 10.772, 467
5, 10.797, 505
4, 10.822, 473
5, 10.847, 505
4, 10.873, 480
5, 10.899, 505
4, 10.923, 486
5, 10.949, 505
4, 10.974, 493
5, 11.000, 505
4, 11.025, 499
5, 11.050, 506
4, 11.076, 505
5, 11.101, 505
4, 11.126, 508
5, 11.151, 506
4, 11.177, 512
5, 11.203, 505
4, 11.227, 514
5, 11.253, 504
4, 11.278, 515
5, 11.304, 505
4, 11.329, 512
5, 11.354, 505
4, 11.380, 510
5, 11.405, 505
4, 11.430, 506
5, 11.456, 505
4, 11.481, 501
5, 11.507, 505
4, 11.531, 495
5, 11.557, 505
4, 11.583, 489
5, 11.608, 506
4, 11.633, 482
5, 11.658, 505
4, 11.684, 476
5, 11.710, 505
4, 11.734, 470
5, 11.760, 505
4, 11.785, 465
5, 11.811, 505
4, 11.836, 461
5, 11.861, 506
4, 11.887, 458
5, 11.912, 505
4, 11.937, 456
5, 11.962, 506
4, 11.988, 456
5, 12.014, 505
4, 12.038, 457
5, 12.064, 505
4, 12.089, 460
5, 12.115, 505
4, 12.140, 463
5, 12.165, 505
4, 12.191, 468
5, 12.216, 505
4, 12.242, 474
5, 12.267, 505
4, 12.292, 480
5, 12.318, 506
4, 12.343, 486
5, 12.368, 506
4, 12.394, 493
5, 12.419, 505
4, 12.445, 498
5, 12.469, 505
4, 12.495, 504
5, 12.521, 505
4, 12.546, 508
5, 12.571, 505
4, 12.596, 511
5, 12.622, 506
4, 12.648, 512
5, 12.672, 506
4, 12.698, 512
5, 12.723, 505
4, 12.749, 511
5, 12.773, 505
4, 12.799, 509
5, 12.825, 505
4, 12.850, 504
5, 12.875, 505
4, 12.900, 499
5, 12.926, 505
4, 12.952, 494
5, 12.976, 505
4, 13.002, 488
5, 13.027, 505
4, 13.053, 482
5, 13.078, 505
4, 13.103, 477
5, 13.129, 505
4, 13.154, 471
5, 13.179, 506
4, 13.205, 465
5, 13.230, 505
4, 13.256, 462
5, 13.280, 505
4, 13.306, 459
5, 13.332, 506
4, 13.357, 458
5, 13.382, 505
4, 13.407, 457
5, 13.433, 505
4, 13.459, 459
5, 13.483, 505
4, 13.509, 461
5, 13.534, 505
4, 13.560, 465
5, 13.585, 505
4, 13.610, 470
5, 13.636, 505
4, 13.661, 475
5, 13.686, 505
4, 13.711, 481
5, 13.737, 505
4, 13.763, 487
5, 13.787, 505
4, 13.813, 493
5, 13.838, 505
4, 13.864, 499
5, 13.889, 505
4, 13.914, 504
5, 13.940, 505
4, 13.965, 507
5, 13.990, 506
4, 14.016, 509
5, 14.041, 506
4, 14.067, 511
5, 14.091, 505
4, 14.117, 512
5, 14.143, 505
4, 14.168, 509
5, 14.193, 505
4, 14.218, 507
5, 14.244, 505
4, 14.270, 504
5, 14.294, 505
4, 14.320, 499
5, 14.345, 505
4, 14.371, 493
5, 14.396, 505
4, 14.421, 488
5, 14.447, 505
4, 14.472, 482
5, 14.497, 505
4, 14.522, 476
5, 14.548, 505
4, 14.574, 471
5, 14.598, 505
4, 14.624, 467
5, 14.649, 505
4, 14.675, 463
5, 14.700, 505
4, 14.725, 460
5, 14.751, 506
4, 14.776, 459
5, 14.801, 505
4, 14.827, 459
5, 14.852, 505
4, 14.878, 461
5, 14.902, 505
4, 14.928, 462
5, 14.954, 505
4, 14.979, 466
5, 15.004, 505
4, 15.029, 471
5, 15.055, 506
4, 15.081, 476
5, 15.105, 505
4, 15.131, 481
5, 15.156, 505
4, 15.182, 488
5, 15.207, 505
4, 15.232, 493
5, 15.258, 505
4, 15.283, 498
5, 15.309, 505
4, 15.333, 503
5, 15.359, 505
4, 15.385, 507
5, 15.410, 505
4, 15.435, 509
5, 15.460, 506
4, 15.486, 510
5, 15.512, 505
4, 15.536, 510
5, 15.562, 505
4, 15.587, 509
5, 15.613, 505
4, 15.638, 505
5, 15.663, 505
4, 15.689, 502
5, 15.714, 505
4, 15.739, 498
5, 15.765, 505
4, 15.790, 493
5, 15.816, 505
4, 15.840, 487
5, 15.866, 506
4, 15.892, 481
5, 15.917, 505
4, 15.942, 476
5, 15.967, 505
4, 15.993, 471
5, 16.019, 505
4, 16.043, 466
5, 16.069, 506
4, 16.094, 463
5, 16.120, 505
4, 16.145, 460
5, 16.170, 505
4, 16.196, 460
5, 16.221, 505
4, 16.246, 460
5, 16.271, 505
4, 16.297, 462
5, 16.323, 505
4, 16.347, 464
5, 16.373, 505
4, 16.398, 467
5, 16.424, 506
4, 16.449, 472
5, 16.474, 505
4, 16.500, 477
5, 16.525, 505
4, 16.550, 483
5, 16.576, 506
4, 16.601, 488
5, 16.627, 506
4, 16.651, 493
5, 16.677, 506
4, 16.703, 498
5, 16.728, 506
4, 16.753, 501
5, 16.778, 505
4, 16.804, 506
5, 16.830, 506
4, 16.854, 507
5, 16.880, 506
4, 16.905, 509
5, 16.931, 506
4, 16.956, 508
5, 16.981, 506
4, 17.007, 507
5, 17.032, 505
4, 17.057, 504
5, 17.082, 505
4, 17.108, 500
5, 17.134, 506
4, 17.158, 496
5, 17.184, 506
4, 17.209, 491
5, 17.235, 506
4, 17.260, 487
5, 17.285, 506
4, 17.311, 481
5, 17.336, 506
4, 17.361, 476
5, 17.387, 505
4, 17.412, 471
5, 17.438, 505
4, 17.462, 467
5, 17.488, 505
4, 17.514, 464
5, 17.539, 505
4, 17.564, 462
5, 17.589, 505
4, 17.615, 461
5, 17.641, 505
4, 17.665, 461
5, 17.691, 505
4, 17.716, 463
5, 17.742, 505
4, 17.767, 465
5, 17.792, 505
4, 17.818, 469
5, 17.843, 505
4, 17.868, 473
5, 17.893, 504
4, 17.919, 478
5, 17.945, 506
4, 17.969, 483
5, 17.995, 506
4, 18.020, 488
5, 18.046, 506
4, 18.071, 493
5, 18.096, 506
4, 18.122, 498
5, 18.147, 505
4, 18.172, 502
5, 18.198, 506
4, 18.223, 505
5, 18.249, 505
4, 18.273, 507
5, 18.299, 506
4, 18.325, 507
5, 18.350, 506
4, 18.375, 508
5, 18.400, 505
4, 18.426, 505
5, 18.452, 505
4, 18.476, 504
5, 18.502, 505
4, 18.527, 500
5, 18.553, 505
4, 18.578, 496
5, 18.603, 506
4, 18.629, 490
5, 18.654, 506
4, 18.679, 486
5, 18.705, 505
4, 18.730, 481
5, 18.756, 505
4, 18.780, 476
5, 18.806, 506
4, 18.831, 471
5, 18.857, 504
4, 18.882, 468
5, 18.907, 505
4, 18.933, 465
5, 18.958, 505
4, 18.984, 463
5, 19.009, 506
4, 19.034, 462
5, 19.060, 506
4, 19.085, 462
5, 19.110, 506
4, 19.136, 464
5, 19.161, 505
4, 19.187, 467
5, 19.211, 505
4, 19.237, 470
5, 19.263, 506
4, 19.288, 474
5, 19.313, 505
4, 19.338, 479
5, 19.364, 505
4, 19.390, 484
5, 19.414, 506
4, 19.440, 488
5, 19.465, 505
4, 19.491, 493
5, 19.516, 506
4, 19.541, 498
5, 19.567, 506
4, 19.592, 502
5, 19.617, 506
4, 19.642, 504
5, 19.668, 505
4, 19.694, 506
5, 19.718, 505
4, 19.744, 507
5, 19.769, 504
4, 19.795, 507
5, 19.820, 505
4, 19.845, 505
5, 19.871, 505
4, 19.896, 502
5, 19.921, 506
4, 19.947, 499
5, 19.972, 505
4, 19.998, 495
5, 20.022, 505
4, 20.048, 490
5, 20.074, 505
4, 20.099, 485
5, 20.124, 505
4, 20.149, 480
5, 20.175, 505
4, 20.201, 476
5, 20.225, 505
4, 20.251, 472
5, 20.276, 505
4, 20.302, 469
5, 20.327, 505
4, 20.352, 466
5, 20.378, 505
4, 20.403, 464
5, 20.428, 505
4, 20.453, 463
5, 20.479, 506
4, 20.505, 464
5, 20.529, 505
4, 20.555, 465
5, 20.580, 506
4, 20.606, 468
5, 20.631, 505
4, 20.656, 471
5, 20.682, 506
4, 20.707, 475
5, 20.732, 506
4, 20.758, 480
5, 20.783, 505
4, 20.809, 484
5, 20.833, 506
4, 20.859, 489
5, 20.885, 506
4, 20.910, 494
5, 20.935, 506
4, 20.960, 497
5, 20.986, 506
4, 21.012, 501
5, 21.036, 505
4, 21.062, 503
5, 21.087, 505
4, 21.113, 505
5, 21.138, 505
4, 21.163, 505
5, 21.189, 505
4, 21.214, 505
5, 21.239, 505
4, 21.265, 503
5, 21.290, 506
4, 21.316, 501
5, 21.340, 506
4, 21.366, 498
5, 21.391, 506
4, 21.417, 494
5, 21.442, 505
4, 21.467, 490
5, 21.493, 505
4, 21.518, 485
5, 21.543, 505
4, 21.569, 481
5, 21.594, 505
4, 21.620, 477
5, 21.644, 505
4, 21.670, 472
5, 21.696, 505
4, 21.721, 469
5, 21.746, 505
4, 21.771, 467
5, 21.797, 505
4, 21.823, 465
5, 21.847, 506
4, 21.873, 465
5, 21.898, 505
4, 21.924, 465
5, 21.949, 505
4, 21.974, 467
5, 22.000, 505
4, 22.025, 469
5, 22.051, 505
4, 22.076, 473
5, 22.101, 505
4, 22.127, 476
5, 22.152, 505
4, 22.177, 480
5, 22.202, 505
4, 22.228, 485
5, 22.254, 505
4, 22.278, 489
5, 22.304, 506
4, 22.329, 493
5, 22.355, 506
4, 22.380, 496
5, 22.405, 505
4, 22.431, 500
5, 22.456, 505
4, 22.481, 502
5, 22.507, 506
4, 22.532, 503
5, 22.558, 506
4, 22.582, 504
5, 22.608, 506
4, 22.634, 504
5, 22.659, 506
4, 22.684, 502
5, 22.709, 506
4, 22.735, 500
5, 22.761, 506
4, 22.785, 497
5, 22.811, 506
4, 22.836, 493
5, 22.862, 506
4, 22.887, 488
5, 22.912, 505
4, 22.938, 484
5, 22.963, 506
4, 22.988, 480
5, 23.013, 505
4, 23.039, 475
5, 23.065, 505
4, 23.089, 472
5, 23.115, 506
4, 23.140, 469
5, 23.166, 506
4, 23.191, 467
5, 23.216, 505
4, 23.242, 466
5, 23.267, 506
4, 23.292, 465
5, 23.318, 506
4, 23.343, 467
5, 23.369, 506
4, 23.393, 467
5, 23.419, 506
4, 23.445, 470
5, 23.470, 506
4, 23.495, 474
5, 23.520, 505
4, 23.546, 477
5, 23.572, 506
4, 23.596, 481
5, 23.622, 506
4, 23.647, 485
5, 23.673, 505
4, 23.698, 489
5, 23.723, 506
4, 23.749, 493
5, 23.774, 506
4, 23.799, 497
5, 23.825, 506
4, 23.850, 499
5, 23.876, 506
4, 23.900, 501
5, 23.926, 506
4, 23.951, 503
5, 23.977, 505
4, 24.002, 503
5, 24.027, 506
4, 24.053, 502
5, 24.078, 506
4, 24.103, 501
5, 24.129, 506
4, 24.154, 499
5, 24.180, 505
4, 24.204, 496
5, 24.230, 505
4, 24.256, 492
5, 24.281, 505
4, 24.306, 488
5, 24.331, 506
4, 24.357, 483
5, 24.383, 505
4, 24.407, 481
5, 24.433, 505
4, 24.458, 476
5, 24.484, 505
4, 24.509, 473
5, 24.534, 505
4, 24.560, 470
5, 24.585, 505
4, 24.610, 468
5, 24.636, 505
4, 24.661, 467
5, 24.687, 505
4, 24.711, 467
5, 24.737, 505
4, 24.762, 467
5, 24.788, 506
4, 24.813, 470
5, 24.838, 505
4, 24.864, 472
5, 24.889, 505
4, 24.914, 474
5, 24.940, 506
4, 24.965, 478
5, 24.991, 506
4, 25.015, 482
5, 25.041, 505
4, 25.067, 485
5, 25.092, 505
4, 25.117, 489
5, 25.142, 506
4, 25.168, 493
5, 25.194, 506
4, 25.218, 497
5, 25.244, 506
4, 25.269, 499
5, 25.295, 506
4, 25.320, 501
5, 25.345, 506
4, 25.371, 503
5, 25.396, 506
4, 25.421, 502
5, 25.447, 506
4, 25.472, 501
5, 25.498, 505
4, 25.522, 499
5, 25.548, 506
4, 25.573, 497
5, 25.599, 506
4, 25.624, 494
5, 25.649, 506
4, 25.675, 491
5, 25.700, 506
4, 25.725, 487
5, 25.751, 505
4, 25.776, 483
5, 25.802, 506
4, 25.826, 479
5, 25.852, 506
4, 25.878, 476
5, 25.903, 506
4, 25.928, 474
5, 25.953, 506
4, 25.979, 471
5, 26.005, 505
4, 26.029, 469
5, 26.055, 505
4, 26.080, 468
5, 26.106, 506
4, 26.131, 468
5, 26.156, 506
4, 26.182, 469
5, 26.207, 505
4, 26.232, 471
5, 26.258, 505
4, 26.283, 473
5, 26.309, 505
4, 26.333, 475
5, 26.359, 507
4, 26.385, 479
5, 26.410, 506
4, 26.435, 483
5, 26.460, 506
4, 26.486, 487
5, 26.511, 505
4, 26.536, 490
5, 26.562, 505
4, 26.587, 494
5, 26.613, 505
4, 26.637, 496
5, 26.663, 506
4, 26.689, 499
5, 26.714, 506
4, 26.739, 500
5, 26.764, 505
4, 26.790, 501
5, 26.816, 505
4, 26.840, 501
5, 26.866, 506
4, 26.891, 500
5, 26.917, 506
4, 26.942, 499
5, 26.967, 506
4, 26.993, 497
5, 27.018, 506
4, 27.043, 494
5, 27.069, 506
4, 27.094, 491
5, 27.120, 506
4, 27.144, 487
5, 27.170, 506
4, 27.196, 485
5, 27.221, 506
4, 27.246, 479
5, 27.271, 506
4, 27.297, 476
5, 27.322, 505
4, 27.347, 473
5, 27.373, 506
4, 27.398, 471
5, 27.424, 506
4, 27.448, 470
5, 27.474, 505
4, 27.500, 468
5, 27.525, 505
4, 27.550, 469
5, 27.575, 506
4, 27.601, 470
5, 27.627, 506
4, 27.651, 471
5, 27.677, 506
4, 27.702, 474
5, 27.728, 505
4, 27.753, 477
5, 27.778, 505
4, 27.804, 480
5, 27.829, 506
4, 27.854, 482
5, 27.880, 506
4, 27.905, 486
5, 27.931, 506
4, 27.955, 489
5, 27.981, 506
4, 28.007, 494
5, 28.032, 506
4, 28.057, 496
5, 28.082, 506
4, 28.108, 497
5, 28.133, 506
4, 28.158, 499
5, 28.184, 506
4, 28.209, 500
5, 28.235, 505
4, 28.259, 500
5, 28.285, 506
4, 28.311, 499
5, 28.336, 506
4, 28.361, 498
5, 28.386, 506
4, 28.412, 496
5, 28.438, 506
4, 28.462, 492
5, 28.488, 506
4, 28.513, 490
5, 28.539, 506
4, 28.564, 486
5, 28.589, 506
4, 28.615, 483
5, 28.640, 505
4, 28.665, 480
5, 28.691, 505
4, 28.716, 476
5, 28.742, 506
4, 28.766, 473
5, 28.792, 506
4, 28.818, 472
5, 28.843, 506
4, 28.868, 470
5, 28.893, 505
4, 28.919, 470
5, 28.945, 506
4, 28.969, 470
5, 28.995, 506
4, 29.020, 471
5, 29.046, 506
4, 29.070, 472
5, 29.096, 506
4, 29.122, 474
5, 29.147, 506
4, 29.172, 477
5, 29.197, 505
4, 29.223, 480
5, 29.249, 506
4, 29.273, 484
5, 29.299, 506
4, 29.324, 486
5, 29.350, 506
4, 29.375, 490
5, 29.400, 506
4, 29.426, 493
5, 29.451, 506
4, 29.476, 495
5, 29.502, 505
4, 29.527, 497
5, 29.553, 506
4, 29.577, 498
5, 29.603, 506
4, 29.629, 499
5, 29.654, 506
4, 29.679, 499
5, 29.704, 506
4, 29.730, 498
5, 29.756, 506
4, 29.780, 496
5, 29.806, 506
4, 29.831, 494
5, 29.857, 506
4, 29.881, 492
5, 29.907, 506
4, 29.933, 488
5, 29.958, 506
4, 29.983, 486
5, 30.008, 506
4, 30.034, 482
5, 30.060, 506
4, 30.084, 479
5, 30.110, 506
4, 30.135, 476
5, 30.161, 506
4, 30.186, 474
5, 30.211, 506
4, 30.237, 472
5, 30.262, 506
4, 30.287, 471
5, 30.313, 505
4, 30.338, 471
5, 30.364, 506
4, 30.388, 471
5, 30.414, 506
4, 30.440, 472
5, 30.465, 506
4, 30.490, 474
5, 30.515, 506
4, 30.541, 476
5, 30.567, 506
4, 30.591, 478
5, 30.617, 505
4, 30.642, 481
5, 30.668, 506
4, 30.692, 484
5, 30.718, 506
4, 30.744, 487
5, 30.769, 506
4, 30.794, 490
5, 30.819, 506
4, 30.845, 492
5, 30.871, 506
4, 30.895, 494
5, 30.921, 506
4, 30.946, 497
5, 30.972, 506
4, 30.998, 498
5, 31.022, 505
4, 31.048, 498
5, 31.073, 505
4, 31.099, 498
5, 31.124, 505
4, 31.149, 497
5, 31.175, 506
4, 31.200, 496
5, 31.225, 506
4, 31.251, 494
5, 31.276, 505
4, 31.302, 491
5, 31.326, 506
4, 31.352, 488
5, 31.378, 506
4, 31.403, 485
5, 31.428, 506
4, 31.453, 482
5, 31.479, 506
4, 31.505, 480
5, 31.529, 506
4, 31.555, 478
5, 31.580, 506
4, 31.606, 474
5, 31.630, 506
4, 31.656, 473
5, 31.682, 506
4, 31.707, 472
5, 31.732, 506
4, 31.757, 472
5, 31.783, 506
4, 31.809, 472
5, 31.833, 506
4, 31.859, 473
5, 31.884, 506
4, 31.910, 475
5, 31.935, 505
4, 31.960, 477
5, 31.986, 506
4, 32.011, 479
5, 32.036, 505
4, 32.062, 482
5, 32.087, 506
4, 32.113, 485
5, 32.137, 506
4, 32.163, 488
5, 32.189, 505
4, 32.214, 490
5, 32.239, 506
4, 32.264, 493
5, 32.290, 506
4, 32.316, 495
5, 32.340, 505
4, 32.366, 496
5, 32.391, 506
4, 32.417, 497
5, 32.441, 506
4, 32.467, 498
5, 32.493, 505
4, 32.518, 497
5, 32.543, 506
4, 32.568, 496
5, 32.594, 506
4, 32.620, 495
5, 32.644, 505
4, 32.670, 493
5, 32.695, 506
4, 32.721, 490
5, 32.746, 505
4, 32.771, 487
5, 32.797, 506
4, 32.822, 485
5, 32.847, 506
4, 32.873, 482
5, 32.898, 506
4, 32.924, 480
5, 32.948, 506
4, 32.974, 477
5, 33.000, 506
4, 33.025, 476
5, 33.050, 505
4, 33.075, 474
5, 33.101, 505
4, 33.127, 473
5, 33.151, 506
4, 33.177, 472
5, 33.202, 505
4, 33.228, 474
5, 33.252, 505
4, 33.278, 475
5, 33.304, 505
4, 33.329, 476
5, 33.354, 505
4, 33.379, 478
5, 33.405, 506
4, 33.431, 480
5, 33.455, 505
4, 33.481, 483
5, 33.506, 505
4, 33.532, 486
5, 33.557, 506
4, 33.582, 488
5, 33.608, 506
4, 33.633, 491
5, 33.658, 506
4, 33.684, 493
5, 33.709, 505
4, 33.735, 494
5, 33.759, 506
4, 33.785, 496
5, 33.811, 506
4, 33.836, 497
5, 33.861, 506
4, 33.886, 497
5, 33.912, 506
4, 33.938, 496
5, 33.962, 506
4, 33.988, 495
5, 34.013, 505
4, 34.039, 494
5, 34.063, 507
4, 34.089, 492
5, 34.115, 506
4, 34.140, 489
5, 34.166, 505
4, 34.190, 487
5, 34.216, 506
4, 34.242, 485
5, 34.267, 506
4, 34.292, 482
5, 34.317, 506
4, 34.343, 479
5, 34.369, 506
4, 34.393, 478
5, 34.419, 506
4, 34.444, 476
5, 34.470, 506
4, 34.495, 475
5, 34.520, 505
4, 34.546, 474
5, 34.571, 506
4, 34.596, 474
5, 34.622, 506
4, 34.647, 475
5, 34.673, 506
4, 34.697, 475
5, 34.723, 505
4, 34.749, 477
5, 34.774, 505
4, 34.799, 479
5, 34.824, 506
4, 34.850, 481
5, 34.876, 505
4, 34.900, 483
5, 34.926, 506
4, 34.951, 486
5, 34.977, 506
4, 35.001, 488
5, 35.027, 505
4, 35.053, 491
5, 35.078, 505
4, 35.103, 493
5, 35.128, 506
4, 35.154, 493
5, 35.180, 506
4, 35.204, 494
5, 35.230, 507
4, 35.255, 495
5, 35.281, 506
4, 35.306, 496
5, 35.331, 506
4, 35.357, 495
5, 35.382, 506
4, 35.407, 494
5, 35.433, 506
4, 35.458, 492
5, 35.484, 506
4, 35.508, 490
5, 35.534, 506
4, 35.560, 489
5, 35.585, 506
4, 35.610, 486
5, 35.635, 506
4, 35.661, 484
5, 35.687, 506
4, 35.711, 481
5, 35.737, 506
4, 35.762, 479
5, 35.788, 506
4, 35.812, 477
5, 35.838, 506
4, 35.864, 476
5, 35.889, 506
4, 35.914, 475
5, 35.939, 506
4, 35.965, 474
5, 35.991, 506
4, 36.015, 475
5, 36.041, 506
4, 36.066, 476
5, 36.092, 506
4, 36.117, 476
5, 36.142, 506
4, 36.168, 478
5, 36.193, 506
4, 36.218, 480
5, 36.244, 506
4, 36.269, 482
5, 36.295, 506
4, 36.319, 483
5, 36.345, 506
4, 36.371, 486
